x,y,label,lane,dose,seed
8.221411,-1.3819736,7,dpmm-transformer,w=1,0
13.818147,7.6811347,0,dpmm-transformer,w=1,0
13.331069,9.975205,8,dpmm-transformer,w=1,0
7.887493,-1.8369261,9,dpmm-transformer,w=1,0
9.376499,0.81270343,7,dpmm-transformer,w=1,0
11.859171,4.6750216,0,dpmm-transformer,w=1,0
-5.0016212,13.456258,0,dpmm-transformer,w=1,0
13.336119,9.800588,1,dpmm-transformer,w=1,0
-4.4105797,13.881507,0,dpmm-transformer,w=1,0
13.843899,7.7066174,1,dpmm-transformer,w=1,0
10.899149,3.5048752,7,dpmm-transformer,w=1,0
8.3258705,-1.1155978,8,dpmm-transformer,w=1,0
4.6765504,-5.2690277,6,dpmm-transformer,w=1,0
8.5262575,-0.8734291,7,dpmm-transformer,w=1,0
10.578123,2.8401332,7,dpmm-transformer,w=1,0
-7.650338,8.194453,5,dpmm-transformer,w=1,0
9.640899,1.1322795,0,dpmm-transformer,w=1,0
-4.2037034,3.3057463,9,dpmm-transformer,w=1,0
11.359507,4.071676,7,dpmm-transformer,w=1,0
7.8318458,-1.9133383,7,dpmm-transformer,w=1,0
10.143594,2.0946412,2,dpmm-transformer,w=1,0
-7.7311463,10.055889,5,dpmm-transformer,w=1,0
-7.6829615,8.397559,5,dpmm-transformer,w=1,0
13.367672,10.050338,1,dpmm-transformer,w=1,0
9.359068,0.70444655,7,dpmm-transformer,w=1,0
-7.819129,9.701912,7,dpmm-transformer,w=1,0
-7.082335,11.378112,0,dpmm-transformer,w=1,0
-5.3894835,3.989342,7,dpmm-transformer,w=1,0
-6.2617307,12.32771,5,dpmm-transformer,w=1,0
8.198768,-1.2821977,2,dpmm-transformer,w=1,0
11.9118,4.7328696,1,dpmm-transformer,w=1,0
-6.8839064,11.678782,9,dpmm-transformer,w=1,0
-2.5704734,1.5338329,0,dpmm-transformer,w=1,0
-5.887146,4.376823,4,dpmm-transformer,w=1,0
6.6502056,-3.306054,5,dpmm-transformer,w=1,0
-5.8237762,4.3447046,5,dpmm-transformer,w=1,0
5.764109,-4.071617,2,dpmm-transformer,w=1,0
4.315107,-4.418417,0,dpmm-transformer,w=1,0
11.245127,3.9088886,0,dpmm-transformer,w=1,0
13.585597,9.147255,7,dpmm-transformer,w=1,0
-5.2933564,13.212179,9,dpmm-transformer,w=1,0
-5.5760446,12.944086,4,dpmm-transformer,w=1,0
-2.0786896,14.399991,3,dpmm-transformer,w=1,0
8.114528,-1.5396644,2,dpmm-transformer,w=1,0
-6.479055,5.249084,4,dpmm-transformer,w=1,0
4.484489,-5.1460853,5,dpmm-transformer,w=1,0
-5.7657814,12.764701,4,dpmm-transformer,w=1,0
4.1490707,-4.628747,7,dpmm-transformer,w=1,0
